path	baseline_blob	bytes	lines	kind	status	review_depth	finding_ids	evidence
crates/beryl-app/src/cas_projection/connection/router/tests/stop_election.rs	ec42b24bddb45051ca3959b1890ad14d6356c6d2	7177	221	test	audited	full_bodies	AC-008	All test/helper bodies: stop/steering and terminal ordering, stale proof rejection and Drop release retained; shared activation setup opportunity.
crates/beryl-app/src/cas_projection/connection/source_broker.rs	b1fa3b847ec58c21bf83933de95eede77b809485	5266	170	source	audited	full_bodies		Full bodies: capacity-one per-request source exchange and typed Finished ownership retained; included test file fully reviewed separately.
crates/beryl-app/src/cas_projection/connection/target_command.rs	870a5737380170d027dabe39ab1e55c1d9c81d35	13912	354	source	audited	full_bodies	AC-002	All physical file bodies/types/macros/cfg examined; see linked file-level findings; all assigned source/test bodies reviewed.
crates/beryl-app/src/cas_projection/connection/thread_closed.rs	07b44189002ab8d9441010498e4a7db2fd854f34	4636	137	source	audited	full_bodies		Full bodies/cfg hook: router mutation before registry invalidation; registry still revoked on router failure.
crates/beryl-app/src/cas_projection/context_compaction/coordinator.rs	292600f2d03611d237a84bbb412a4f6fc44f50e8	22198	613	source	audited	full_bodies	AX-001,AX-002,AX-019,AX-020	All coordinator construction, queue and worker bounds, shutdown/join poison tests, counters, nonce/time, and shared deadline bodies reviewed; admission duplication tracked in AX-001 and high-water CAS in AX-002.
crates/beryl-app/src/cas_projection/context_compaction/coordinator/admission.rs	d5127175cc83f32400940e5ed9d1c7743f083556	11994	304	source	audited	full_bodies	AX-001,AX-019	Manual/lifecycle admission duplicates exact durable admission, reread, target conversion and enqueue cleanup; AX-001. Projection scan keeps exact runtime/lease/binding identity and duplicate-owner rejection.
crates/beryl-app/src/cas_projection/context_compaction/coordinator/dispatch.rs	1aa2698af41fa316c8fbe418ef660b43c44411e0	14414	351	source	audited	full_bodies		Dispatch/classification/terminal wait bodies and cfg branches reviewed; retain terminal-before-response distinction, no resend and original target reclamation; AX-002 counter call site.
crates/beryl-app/src/cas_projection/context_compaction/coordinator/model.rs	8b9bf6e3104b3979c4c88ba64309006dd8dd4501	4666	154	source	audited	full_bodies		Request timeout, outcomes, error/source fields and diagnostics accessors reviewed; whole-second bounded wait contract retained.
crates/beryl-app/src/cas_projection/context_compaction/coordinator/settlement.rs	743d07e69d194bdbe294ed0c943656f92275a01e	16444	422	source	audited	full_bodies		Provider publication, lifecycle content staging, fence, terminal success and settlement bodies reviewed; preserve exact marker plus terminal, user-work election and custody installation.
crates/beryl-app/src/cas_projection/context_compaction/coordinator/test_faults.rs	d5794b277733958e5184266e64c06e67c8168635	12629	380	source	audited	full_bodies		All test-fault and lifecycle harness bodies reviewed; distinct post-staging/worker capacity cuts retained; possible small common pause mechanics folded into later test support synthesis.
crates/beryl-app/src/cas_projection/context_compaction/mod.rs	915da51009a88a153bede1c38e81f3f1b6ffff45	695	19	source	audited	declarations_only		Only module declarations and cfg reexports; all examined.
crates/beryl-app/src/cas_projection/context_compaction/target.rs	e2781d7e87a6a8cea0d4ab70a0cb384e5b3ecca1	863	29	source	audited	full_bodies		Exact operation/provider-turn identity wrapper bodies reviewed; retained because typed router authority differs from generic ids.
crates/beryl-app/src/cas_projection/error.rs	2a120d92cbda686091bc62aa452f2b58d43d4f93	15325	358	source	audited	full_bodies		All error variants, thiserror attributes, constructors and match accessors reviewed; source-preserving classified error API retained.
crates/beryl-app/src/cas_projection/execute.rs	f8fceaf3775751b236b3eb73134e61e28c99f70d	18742	522	source	audited	full_bodies	AX-003,AX-010	All plan dispatch, current/resume acquisition and retirement/replan paths reviewed; shared mechanics AX-003, exact binding publication and recovered-generation rejection retained.
crates/beryl-app/src/cas_projection/execute/cleanup.rs	fee41a230fc8ac25852d8b8df4b4e35e95d8c67a	5213	156	source	audited	full_bodies	AX-004	All stale observation constructors and cleanup publication/release bodies reviewed; unused parameters and repetitive call plumbing AX-004; unknown/partial/exact provenance remains distinct.
crates/beryl-app/src/cas_projection/execute/decision.rs	c259da19c34f700de4b0313d244666a7701134aa	13147	346	source	audited	full_bodies	AX-003,AX-010	All public/internal retry/preflight/recovery and exact-decision validation/retirement bodies reviewed; AX-003 shares mechanics without changing consuming authorization.
crates/beryl-app/src/cas_projection/execute/fresh.rs	2f431b288dd2a476ce7545d9d36d250f21e962aa	5472	149	source	audited	full_bodies	AX-004,AX-010	Fresh creation, registry admission, idle check, durable publication and abandonment reviewed; explicit lease/unknown provenance and cleanup retained; AX-004.
crates/beryl-app/src/cas_projection/execute/native.rs	b51ef6cbb2a34ef397de6602c8b8b31f6d2d2599	19015	480	source	audited	full_bodies	AX-003,AX-004,AX-010	Full resume/fork/retirement/replan/helpers reviewed; cross-thread source flight and independent source/target revision preserved; AX-003.
crates/beryl-app/src/cas_projection/execute/native_retry.rs	1f39f635fed2b74d6f07bc493a55dcfac92f47f6	2769	78	source	audited	full_bodies		Full bounded three-attempt rejection retry and 10-ms cancellation wait reviewed; no generic retry crate warranted for this narrow classified protocol.
crates/beryl-app/src/cas_projection/execute/recovery.rs	5ec90fd31fa7ae2c84af5809ce1db426dd58965c	19723	485	source	audited	full_bodies	AX-004,AX-010	All recovery preparation, single-page source transfer, injection outcomes, completion-time/proof/publication and abandonment paths reviewed; AX-004 removes mechanical duplication only.
crates/beryl-app/src/cas_projection/execute/recovery/source.rs	90b1516f51ae6b21e9a8514ae99c17203d3ae523	4510	114	source	audited	full_bodies		All page adaptation, closed role/error mapping and domain-separated complete source identity hashing reviewed; retain no-copy page lease and exact identity fields.
crates/beryl-app/src/cas_projection/execute/support.rs	39531427c67e4b863e55fd35ba0b723788c1d8d0	2797	81	test_support	audited	full_bodies		Point bound, post-success completion timestamp, process-generation predicate, load options and capability construction reviewed; no independent reduction beyond execution helper scope.
crates/beryl-app/src/cas_projection/execution_error.rs	6f4c189e249465fb535d0435ae9de585127b31af	7372	180	source	audited	full_bodies		All execution/publication error variants, source fields and boxed conversions reviewed; current thiserror already handles presentation.
crates/beryl-app/src/cas_projection/initial_start.rs	790d589a92b7933067207affb15f7aa80b8b51c5	556	18	source	audited	full_bodies		Examined 1-18. All declarations and constant-ready methods read; unfinished startup fence is required architecture, no deletion savings.
crates/beryl-app/src/cas_projection/input_replay.rs	d7c18035e30996dfd75fe7298d16f226da1e4743	1235	33	source	audited	full_bodies	AI-014	Examined 1-33. All module/cfg exports and fixed point limit reviewed; shared replay boundary retained.
crates/beryl-app/src/cas_projection/input_replay/accepted.rs	42fbf9a6341819d03e1c4d623b5432b83beda2a3	14391	358	source	audited	full_bodies	AI-007	Examined 1-358. All factories/source wrappers, strict lowercase correlation codec, errors and one-to-one conversion reviewed; duplicate preparation error domain can collapse.
crates/beryl-app/src/cas_projection/input_replay/authority.rs	789522911fb94de5fcb8421bd35804146253203a	10125	276	source	audited	full_bodies		Examined 1-276. Full preparation before/after fences, fresh cursor variants and broker dispatch/cfg diagnostics reviewed; no whole-content residency.
crates/beryl-app/src/cas_projection/input_replay/diagnostics.rs	073e100303caef9d70b333f55653c7ae5e325606	6778	220	source	audited	full_bodies		Examined 1-220. All request-local atomic diagnostics, scheduled failure injection and snapshots reviewed; count/byte facts and failure timing retained.
crates/beryl-app/src/cas_projection/input_replay/diagnostics/barrier.rs	2bf41b0a1a70f8a8a21955b2b5acb0d88586311c	3652	124	source	audited	full_bodies		Examined 1-124. All source handoff barrier installation, wait/release and Drop bodies reviewed; exact one-based target and release-on-drop retained.
crates/beryl-app/src/cas_projection/input_replay/error.rs	1aa0a13c05973591514a8820e58d69bf52206dd1	2387	86	source	audited	full_bodies	AI-007	Examined 1-86. All preparation error variants and From bodies reviewed; equivalent accepted error and lossless conversion identified.
crates/beryl-app/src/cas_projection/input_replay/marker.rs	d7d4a623a944eb2005ec3654fc0f5f626fc87a4d	155	9	source	audited	declarations_only	AI-014	Examined 1-9. Every marker module declaration and typed export examined.
crates/beryl-app/src/cas_projection/input_replay/marker/authority.rs	e9e8011975e3ca4c4e9abe5a9c03537aa5d79a04	11115	335	source	audited	full_bodies	AI-014	Examined 1-335. Every marker factory/pass, descriptor dispatch and count/digest scan examined; two bounded scans required by count-prefixed digest.
crates/beryl-app/src/cas_projection/input_replay/marker/error.rs	2e85724937017237db8ef244dc4189131c8f3f54	6305	151	source	audited	full_bodies		Examined 1-151. All marker preparation/source error mappings and From bodies reviewed; mapping differs from text-only malformed-segmentation outcome.
crates/beryl-app/src/cas_projection/input_replay/marker/identity.rs	294fb6599082377b222c7a6aafbc8432883af56f	9565	242	source	audited	full_bodies	AI-014	Examined 1-242. All label rendering and domain-separated record/content/boundary/proof hashes reviewed; distinct ordinal and exact-byte inputs retained.
crates/beryl-app/src/cas_projection/input_replay/marker/page.rs	20c916d4ece534a619488add3f5f6e8d8deb9685	12142	348	source	audited	full_bodies	AI-014	Examined 1-348. Full generated/authored page state machine reviewed, including four-byte scalar room, sequential offsets and exact run-end validation.
crates/beryl-app/src/cas_projection/input_replay/marker/path.rs	2cbbeec627070904eb596cc82ad22dc13b7bd421	2106	62	source	audited	full_bodies	AI-014	Examined 1-62. Full host/WSL path projection and Windows test include reviewed; rejects non-Unicode and unsupported prefix/component shapes explicitly.
crates/beryl-app/src/cas_projection/input_replay/marker/source.rs	9e9662ce4d8ada3f39a2eb70773549ce4f72404d	14825	406	source	audited	full_bodies	AI-014	Examined 1-406. All marker source checks, sealed proofs, one-entry pages, label origins, metadata, sidecar verification and generation fences reviewed.
crates/beryl-app/src/cas_projection/input_replay/marker/walk.rs	d2a28c033d2ac5cab3ab9afecac4dfc756df7afe	4458	123	source	audited	full_bodies	AI-014	Examined 1-123. Full bounded descriptor walk and checked ordinal counters reviewed; one pending image plus one text run preserves first/repeated ordering.
crates/beryl-app/src/cas_projection/input_replay/page.rs	57dd370860797ec2c179cd25785c0dcc8f4eb8dd	3763	107	source	audited	full_bodies	AI-014	Examined 1-107. Full marker-free page assembly reviewed; source, size, offset, exact EOF and transport proof distinctions retained.
crates/beryl-app/src/cas_projection/input_replay/prepared.rs	ea2a3bec888b40c59832cfb99991f487405b9443	13599	391	source	audited	full_bodies	AI-014	Examined 1-391. All text-only preparation/pass/service/cancellation/hash bodies reviewed; single descriptor cursor and immutable authority retained.
crates/beryl-app/src/cas_projection/input_replay/record.rs	c9c4cf1bf94d316adaec6e28e0ecf7b99b7c683e	7541	213	source	audited	full_bodies	AI-014	Examined 1-213. All context/home checks, submitted/accepted record validation and canonical hashing reviewed; preparation and streaming errors remain distinct.
crates/beryl-app/src/cas_projection/live_source.rs	8f4f27f40209e4755ce3821698abb89f02964592	13293	374	source	audited	full_bodies	AX-007,AX-008,AX-010	All target/frontier reads, guarded provider publication, unused private status helper and monotonic timestamp bodies reviewed; possible dead status helper pending complete reference validation.
crates/beryl-app/src/cas_projection/mod.rs	abbfd07803486e94476e439760f9eb3efae62c61	5839	135	source	audited	declarations_only		All modules, cfg gates and typed reexports examined; declarations only, unmounted live architecture is not dead.
crates/beryl-app/src/cas_projection/model.rs	3384a94d50a4b37f6f6a4110c2c169a1aea85401	14757	449	source	audited	full_bodies	AX-005	All request/decision/capability fields, accessors, exact-plan matching, redacted Debug, lease consumption and Drop reviewed; AX-005 direct owner representation.
